k,lambda_param,objective,runtime,num_points,timestamp,alpha,beta
15,0.5,13845.857988882572,,10000,2025-04-26T15:09:51.925898,"{0: 0.033, 1: 0.067}","{0: 0.033, 1: 0.067}"
