k,lambda_param,objective,runtime,num_points,timestamp,alpha,beta
14,0.5,14340.827570411218,,10000,2025-04-26T15:09:34.862316,"{0: 0.033, 1: 0.067}","{0: 0.033, 1: 0.067}"
